StationNames,Year,Month,Rainfall,StationIndex
Hatiya,1973,9,385,13
Hatiya,1973,10,135,13
Hatiya,1973,11,319,13
Hatiya,1973,12,54,13
Ishurdi,1973,1,25,14
Ishurdi,1973,2,42,14
Ishurdi,1973,3,27,14
Ishurdi,1973,4,100,14
Ishurdi,1973,5,470,14
Ishurdi,1973,6,531,14
Ishurdi,1973,7,186,14
Ishurdi,1973,8,276,14
Ishurdi,1973,9,563,14
Ishurdi,1973,10,181,14
Ishurdi,1973,11,27,14
Ishurdi,1973,12,58,14
Jessore,1973,1,0,15
Jessore,1973,2,10,15
Jessore,1973,3,75,15
Jessore,1973,4,32,15
Jessore,1973,5,263,15
Jessore,1973,6,361,15
Jessore,1973,7,214,15
Jessore,1973,8,224,15
Jessore,1973,9,226,15
Jessore,1973,10,131,15
Jessore,1973,11,45,15
Jessore,1973,12,97,15
Khulna,1973,1,0,17
Khulna,1973,2,0,17
Khulna,1973,3,0,17
Khulna,1973,4,22,17
Khulna,1973,5,373,17
Khulna,1973,6,250,17
Khulna,1973,7,107,17
Khulna,1973,8,110,17
Khulna,1973,9,39,17
Khulna,1973,10,0,17
Khulna,1973,11,0,17
Khulna,1973,12,4,17
M.court,1973,1,0,19
M.court,1973,2,4,19
M.court,1973,3,89,19
M.court,1973,4,85,19
M.court,1973,5,470,19
M.court,1973,6,428,19
M.court,1973,7,570,19
M.court,1973,8,566,19
M.court,1973,9,327,19
M.court,1973,10,71,19
M.court,1973,11,187,19
M.court,1973,12,79,19
Mymensingh,1973,1,24,22
Mymensingh,1973,2,15,22
Mymensingh,1973,3,0,22
Mymensingh,1973,4,114,22
Mymensingh,1973,5,284,22
Mymensingh,1973,6,262,22
Mymensingh,1973,7,162,22
Mymensingh,1973,8,121,22
Mymensingh,1973,9,0,22
Mymensingh,1973,10,0,22
Mymensingh,1973,11,0,22
Mymensingh,1973,12,0,22
Patuakhali,1973,1,0,23
Patuakhali,1973,2,0,23
Patuakhali,1973,3,0,23
Patuakhali,1973,4,0,23
Patuakhali,1973,5,0,23
Patuakhali,1973,6,0,23
Patuakhali,1973,7,0,23
Patuakhali,1973,8,316,23
Patuakhali,1973,9,328,23
Patuakhali,1973,10,153,23
Patuakhali,1973,11,185,23
Patuakhali,1973,12,64,23
Rajshahi,1973,1,11,24
Rajshahi,1973,2,17,24
Rajshahi,1973,3,0,24
Rajshahi,1973,4,46,24
Rajshahi,1973,5,186,24
Rajshahi,1973,6,491,24
Rajshahi,1973,7,271,24
Rajshahi,1973,8,137,24
Rajshahi,1973,9,586,24
Rajshahi,1973,10,145,24
Rajshahi,1973,11,5,24
Rajshahi,1973,12,19,24
Rangamati,1973,1,0,25
Rangamati,1973,2,0,25
Rangamati,1973,3,35,25
Rangamati,1973,4,181,25
Rangamati,1973,5,377,25
Rangamati,1973,6,453,25
Rangamati,1973,7,608,25
Rangamati,1973,8,481,25
Rangamati,1973,9,133,25
Rangamati,1973,10,138,25
Rangamati,1973,11,126,25
Rangamati,1973,12,2,25
Rangpur,1973,1,8,26
Rangpur,1973,2,7,26
Rangpur,1973,3,8,26
Rangpur,1973,4,23,26
Rangpur,1973,5,392,26
Rangpur,1973,6,744,26
Rangpur,1973,7,192,26
Rangpur,1973,8,94,26
Rangpur,1973,9,531,26
Rangpur,1973,10,222,26
Rangpur,1973,11,12,26
Rangpur,1973,12,4,26
Sandwip,1973,1,2,27
Sandwip,1973,2,20,27
Sandwip,1973,3,95,27
Sandwip,1973,4,206,27
Sandwip,1973,5,620,27
Sandwip,1973,6,580,27
Sandwip,1973,7,717,27
Sandwip,1973,8,854,27
Sandwip,1973,9,634,27
Sandwip,1973,10,65,27
Sandwip,1973,11,356,27
Sandwip,1973,12,41,27
Satkhira,1973,1,0,28
Satkhira,1973,2,1,28
Satkhira,1973,3,0,28
Satkhira,1973,4,42,28
Satkhira,1973,5,171,28
Satkhira,1973,6,186,28
Satkhira,1973,7,290,28
Satkhira,1973,8,320,28
Satkhira,1973,9,295,28
Satkhira,1973,10,153,28
Satkhira,1973,11,102,28
Satkhira,1973,12,134,28
Srimangal,1973,1,0,30
Srimangal,1973,2,108,30
Srimangal,1973,3,16,30
Srimangal,1973,4,318,30
Srimangal,1973,5,559,30
Srimangal,1973,6,553,30
Srimangal,1973,7,378,30
Srimangal,1973,8,181,30
Srimangal,1973,9,150,30
Srimangal,1973,10,80,30
Srimangal,1973,11,88,30
Srimangal,1973,12,37,30
Barisal,1974,1,2,2
Barisal,1974,2,0,2
Barisal,1974,3,149,2
Barisal,1974,4,187,2
Barisal,1974,5,265,2
Barisal,1974,6,289,2
Barisal,1974,7,684,2
Barisal,1974,8,238,2
Barisal,1974,9,361,2
Barisal,1974,10,153,2
Barisal,1974,11,18,2
Barisal,1974,12,0,2
Bhola,1974,1,0,3
Bhola,1974,2,0,3
Bhola,1974,3,218,3
Bhola,1974,4,87,3
Bhola,1974,5,207,3
Bhola,1974,6,433,3
Bhola,1974,7,817,3
Bhola,1974,8,437,3
Bhola,1974,9,341,3
Bhola,1974,10,201,3
Bhola,1974,11,53,3
Bhola,1974,12,0,3
Bogra,1974,1,0,4
Bogra,1974,2,0,4
Bogra,1974,3,68,4
Bogra,1974,4,120,4
Bogra,1974,5,254,4
Bogra,1974,6,221,4
Bogra,1974,7,474,4
Bogra,1974,8,416,4
Bogra,1974,9,130,4
Bogra,1974,10,168,4
Bogra,1974,11,0,4
Bogra,1974,12,3,4
Chandpur,1974,1,0,5
Chandpur,1974,2,0,5
Chandpur,1974,3,274,5
Chandpur,1974,4,127,5
Chandpur,1974,5,330,5
Chandpur,1974,6,360,5
Chandpur,1974,7,578,5
Chandpur,1974,8,210,5
Chandpur,1974,9,2,5
Chandpur,1974,10,18,5
Chandpur,1974,11,1,5
Chandpur,1974,12,0,5
Chittagong (IAP-Patenga),1974,1,7,6
Chittagong (IAP-Patenga),1974,2,0,6
Chittagong (IAP-Patenga),1974,3,158,6
Chittagong (IAP-Patenga),1974,4,80,6
Chittagong (IAP-Patenga),1974,5,323,6
Chittagong (IAP-Patenga),1974,6,958,6
Chittagong (IAP-Patenga),1974,7,943,6
Chittagong (IAP-Patenga),1974,8,529,6
Chittagong (IAP-Patenga),1974,9,347,6
Chittagong (IAP-Patenga),1974,10,308,6
Chittagong (IAP-Patenga),1974,11,63,6
Chittagong (IAP-Patenga),1974,12,0,6
Comilla,1974,1,0,7
Comilla,1974,2,0,7
Comilla,1974,3,84,7
Comilla,1974,4,234,7
Comilla,1974,5,203,7
Comilla,1974,6,488,7
Comilla,1974,7,763,7
Comilla,1974,8,271,7
Comilla,1974,9,442,7
Comilla,1974,10,150,7
Comilla,1974,11,65,7
Comilla,1974,12,0,7
CoxsBazar,1974,1,3,8
CoxsBazar,1974,2,0,8
CoxsBazar,1974,3,158,8
CoxsBazar,1974,4,76,8
CoxsBazar,1974,5,486,8
CoxsBazar,1974,6,832,8
CoxsBazar,1974,7,1291,8
CoxsBazar,1974,8,1059,8
CoxsBazar,1974,9,210,8
CoxsBazar,1974,10,116,8
CoxsBazar,1974,11,88,8
CoxsBazar,1974,12,0,8
Faridpur,1974,1,1,11
Faridpur,1974,2,0,11
Faridpur,1974,3,68,11
Faridpur,1974,4,146,11
Faridpur,1974,5,316,11
Faridpur,1974,6,344,11
Faridpur,1974,7,714,11
Faridpur,1974,8,152,11
Faridpur,1974,9,260,11
Faridpur,1974,10,210,11
Faridpur,1974,11,0,11
Faridpur,1974,12,0,11
Feni,1974,1,4,12
Feni,1974,2,0,12
Feni,1974,3,64,12
Feni,1974,4,130,12
Feni,1974,5,353,12
Feni,1974,6,577,12
Feni,1974,7,1337,12
Feni,1974,8,524,12
Feni,1974,9,361,12
Feni,1974,10,386,12
Feni,1974,11,79,12
Feni,1974,12,0,12
Hatiya,1974,1,3,13
Hatiya,1974,2,0,13
Hatiya,1974,3,256,13
Hatiya,1974,4,48,13
Hatiya,1974,5,264,13
Hatiya,1974,6,434,13
Hatiya,1974,7,793,13
Hatiya,1974,8,399,13
Hatiya,1974,9,613,13
Hatiya,1974,10,118,13
Hatiya,1974,11,89,13
Hatiya,1974,12,0,13
Ishurdi,1974,1,0,14
Ishurdi,1974,2,0,14
Ishurdi,1974,3,84,14
Ishurdi,1974,4,156,14
Ishurdi,1974,5,71,14
Ishurdi,1974,6,191,14
Ishurdi,1974,7,492,14
Ishurdi,1974,8,276,14
Ishurdi,1974,9,210,14
Ishurdi,1974,10,99,14
Ishurdi,1974,11,8,14
Ishurdi,1974,12,0,14
Jessore,1974,1,0,15
Jessore,1974,2,0,15
Jessore,1974,3,112,15
Jessore,1974,4,44,15
Jessore,1974,5,202,15
Jessore,1974,6,160,15
Jessore,1974,7,353,15
Jessore,1974,8,436,15
Jessore,1974,9,225,15
Jessore,1974,10,99,15
Jessore,1974,11,9,15
Jessore,1974,12,0,15
Khepupara,1974,1,0,16
Khepupara,1974,2,0,16
Khepupara,1974,3,129,16
Khepupara,1974,4,44,16
Khepupara,1974,5,238,16
Khepupara,1974,6,287,16
Khepupara,1974,7,615,16
Khepupara,1974,8,403,16
Khepupara,1974,9,450,16
Khepupara,1974,10,240,16
Khepupara,1974,11,1,16
Khepupara,1974,12,0,16
Khulna,1974,1,0,17
Khulna,1974,2,0,17
Khulna,1974,3,174,17
Khulna,1974,4,37,17
Khulna,1974,5,301,17
Khulna,1974,6,251,17
Khulna,1974,7,792,17
Khulna,1974,8,442,17
Khulna,1974,9,452,17
Khulna,1974,10,312,17
Khulna,1974,11,1,17
Khulna,1974,12,0,17
M.court,1974,1,10,19
M.court,1974,2,0,19
M.court,1974,3,76,19
M.court,1974,4,10,19
M.court,1974,5,138,19
M.court,1974,6,797,19
M.court,1974,7,780,19
M.court,1974,8,384,19
M.court,1974,9,379,19
M.court,1974,10,181,19
M.court,1974,11,66,19
M.court,1974,12,0,19
Mymensingh,1974,1,0,22
Mymensingh,1974,2,0,22
Mymensingh,1974,3,0,22
Mymensingh,1974,4,0,22
Mymensingh,1974,5,0,22
Mymensingh,1974,6,0,22
Mymensingh,1974,7,526,22
Mymensingh,1974,8,106,22
Mymensingh,1974,9,217,22
Mymensingh,1974,10,0,22
Mymensingh,1974,11,0,22
Mymensingh,1974,12,0,22
Rajshahi,1974,1,0,24
Rajshahi,1974,2,0,24
Rajshahi,1974,3,92,24
Rajshahi,1974,4,10,24
Rajshahi,1974,5,91,24
Rajshahi,1974,6,172,24
Rajshahi,1974,7,513,24
Rajshahi,1974,8,452,24
Rajshahi,1974,9,263,24
Rajshahi,1974,10,143,24
Rajshahi,1974,11,0,24
Rajshahi,1974,12,0,24
Rangamati,1974,1,1,25
Rangamati,1974,2,0,25
Rangamati,1974,3,0,25
Rangamati,1974,4,0,25
Rangamati,1974,5,0,25
Rangamati,1974,6,441,25
Rangamati,1974,7,489,25
Rangamati,1974,8,317,25
Rangamati,1974,9,401,25
Rangamati,1974,10,252,25
Rangamati,1974,11,23,25
Rangamati,1974,12,0,25
Sandwip,1974,1,22,27
Sandwip,1974,2,0,27
Sandwip,1974,3,207,27
Sandwip,1974,4,114,27
Sandwip,1974,5,251,27
Sandwip,1974,6,783,27
Sandwip,1974,7,1314,27
Sandwip,1974,8,533,27
Sandwip,1974,9,369,27
Sandwip,1974,10,221,27
Sandwip,1974,11,105,27
Sandwip,1974,12,0,27
Satkhira,1974,1,0,28
Satkhira,1974,2,0,28
Satkhira,1974,3,107,28
Satkhira,1974,4,77,28
Satkhira,1974,5,168,28
Satkhira,1974,6,127,28
Satkhira,1974,7,528,28
Satkhira,1974,8,238,28
Satkhira,1974,9,348,28
Satkhira,1974,10,183,28
Satkhira,1974,11,0,28
Satkhira,1974,12,0,28
Srimangal,1974,1,0,30
Srimangal,1974,2,0,30
Srimangal,1974,3,27,30
Srimangal,1974,4,338,30
Srimangal,1974,5,493,30
Srimangal,1974,6,677,30
Srimangal,1974,7,286,30
Srimangal,1974,8,0,30
Srimangal,1974,9,0,30
Srimangal,1974,10,97,30
Srimangal,1974,11,16,30
Srimangal,1974,12,0,30
Sylhet,1974,1,0,31
Sylhet,1974,2,0,31
Sylhet,1974,3,81,31
Sylhet,1974,4,396,31
Sylhet,1974,5,505,31
Sylhet,1974,6,1014,31
Sylhet,1974,7,1128,31
Sylhet,1974,8,854,31
Sylhet,1974,9,714,31
Sylhet,1974,10,448,31
Sylhet,1974,11,8,31
Sylhet,1974,12,0,31
Barisal,1975,1,0,2
Barisal,1975,2,1,2
Barisal,1975,3,0,2
Barisal,1975,4,0,2
Barisal,1975,5,230,2
Barisal,1975,6,353,2
Barisal,1975,7,321,2
Barisal,1975,8,351,2
Barisal,1975,9,0,2
Barisal,1975,10,150,2
Barisal,1975,11,44,2
Barisal,1975,12,0,2
Bhola,1975,1,0,3
Bhola,1975,2,16,3
Bhola,1975,3,0,3
Bhola,1975,4,0,3
Bhola,1975,5,161,3
Bhola,1975,6,428,3
Bhola,1975,7,597,3
Bhola,1975,8,252,3
Bhola,1975,9,320,3
Bhola,1975,10,263,3
Bhola,1975,11,149,3
Bhola,1975,12,0,3
Bogra,1975,1,4,4
Bogra,1975,2,6,4
Bogra,1975,3,24,4
Bogra,1975,4,52,4
Bogra,1975,5,223,4
Bogra,1975,6,112,4
Bogra,1975,7,490,4
Bogra,1975,8,107,4
Bogra,1975,9,204,4
Bogra,1975,10,209,4
Bogra,1975,11,1,4
Bogra,1975,12,0,4
Chandpur,1975,1,0,5
Chandpur,1975,2,0,5
Chandpur,1975,3,1,5
Chandpur,1975,4,2,5
Chandpur,1975,5,101,5
Chandpur,1975,6,161,5
Chandpur,1975,7,474,5
Chandpur,1975,8,124,5
Chandpur,1975,9,147,5
Chandpur,1975,10,15,5
Chandpur,1975,11,7,5
Chandpur,1975,12,0,5
Chittagong (IAP-Patenga),1975,1,0,6
Chittagong (IAP-Patenga),1975,2,5,6
Chittagong (IAP-Patenga),1975,3,0,6
Chittagong (IAP-Patenga),1975,4,65,6
Chittagong (IAP-Patenga),1975,5,251,6
Chittagong (IAP-Patenga),1975,6,389,6
Chittagong (IAP-Patenga),1975,7,906,6
Chittagong (IAP-Patenga),1975,8,294,6
Chittagong (IAP-Patenga),1975,9,312,6
Chittagong (IAP-Patenga),1975,10,231,6
Chittagong (IAP-Patenga),1975,11,145,6
Chittagong (IAP-Patenga),1975,12,0,6
Comilla,1975,1,0,7
Comilla,1975,2,43,7
Comilla,1975,3,6,7
Comilla,1975,4,84,7
Comilla,1975,5,194,7
Comilla,1975,6,259,7
Comilla,1975,7,516,7
Comilla,1975,8,143,7
Comilla,1975,9,258,7
Comilla,1975,10,182,7
Comilla,1975,11,128,7
Comilla,1975,12,0,7
CoxsBazar,1975,1,0,8
CoxsBazar,1975,2,0,8
CoxsBazar,1975,3,0,8
CoxsBazar,1975,4,11,8
CoxsBazar,1975,5,254,8
CoxsBazar,1975,6,484,8
CoxsBazar,1975,7,1293,8
CoxsBazar,1975,8,462,8
CoxsBazar,1975,9,280,8
CoxsBazar,1975,10,667,8
CoxsBazar,1975,11,300,8
CoxsBazar,1975,12,25,8
Dhaka,1975,1,1,9
Dhaka,1975,2,29,9
Dhaka,1975,3,13,9
Dhaka,1975,4,98,9
Dhaka,1975,5,317,9
Dhaka,1975,6,235,9
Dhaka,1975,7,559,9
Dhaka,1975,8,307,9
Dhaka,1975,9,329,9
Dhaka,1975,10,232,9
Dhaka,1975,11,25,9
Dhaka,1975,12,0,9
Faridpur,1975,1,0,11
Faridpur,1975,2,19,11
Faridpur,1975,3,0,11
Faridpur,1975,4,114,11
Faridpur,1975,5,256,11
Faridpur,1975,6,210,11
Faridpur,1975,7,581,11
Faridpur,1975,8,234,11
Faridpur,1975,9,293,11
Faridpur,1975,10,244,11
Faridpur,1975,11,18,11
Faridpur,1975,12,0,11
Feni,1975,1,0,12
Feni,1975,2,63,12
Feni,1975,3,0,12
Feni,1975,4,49,12
Feni,1975,5,163,12
Feni,1975,6,319,12
Feni,1975,7,328,12
Feni,1975,8,250,12
Feni,1975,9,222,12
Feni,1975,10,677,12
Feni,1975,11,147,12
Feni,1975,12,0,12
Hatiya,1975,1,0,13
Hatiya,1975,2,3,13
Hatiya,1975,3,0,13
Hatiya,1975,4,0,13
Hatiya,1975,5,370,13
Hatiya,1975,6,363,13
Hatiya,1975,7,1235,13
Hatiya,1975,8,449,13
Hatiya,1975,9,289,13
Hatiya,1975,10,513,13
Hatiya,1975,11,249,13
Hatiya,1975,12,0,13
Ishurdi,1975,1,4,14
Ishurdi,1975,2,0,14
Ishurdi,1975,3,11,14
Ishurdi,1975,4,178,14
Ishurdi,1975,5,138,14
Ishurdi,1975,6,200,14
Ishurdi,1975,7,624,14
Ishurdi,1975,8,225,14
Ishurdi,1975,9,177,14
Ishurdi,1975,10,178,14
Ishurdi,1975,11,60,14
Ishurdi,1975,12,0,14
Jessore,1975,1,7,15
Jessore,1975,2,0,15
Jessore,1975,3,10,15
Jessore,1975,4,10,15
Jessore,1975,5,130,15
Jessore,1975,6,142,15
Jessore,1975,7,444,15
Jessore,1975,8,128,15
Jessore,1975,9,150,15
Jessore,1975,10,215,15
Jessore,1975,11,7,15
Jessore,1975,12,0,15
Khepupara,1975,1,0,16
Khepupara,1975,2,0,16
Khepupara,1975,3,0,16
Khepupara,1975,4,3,16
Khepupara,1975,5,265,16
Khepupara,1975,6,268,16
Khepupara,1975,7,737,16
Khepupara,1975,8,351,16
Khepupara,1975,9,356,16
Khepupara,1975,10,480,16
Khepupara,1975,11,184,16
Khepupara,1975,12,0,16
M.court,1975,1,0,19
M.court,1975,2,0,19
M.court,1975,3,0,19
M.court,1975,4,108,19
M.court,1975,5,244,19
M.court,1975,6,289,19
M.court,1975,7,903,19
M.court,1975,8,238,19
M.court,1975,9,371,19
M.court,1975,10,599,19
M.court,1975,11,119,19
M.court,1975,12,0,19
Mymensingh,1975,1,0,22
Mymensingh,1975,2,0,22
Mymensingh,1975,3,0,22
Mymensingh,1975,4,8,22
Mymensingh,1975,5,3,22
Mymensingh,1975,6,0,22
Mymensingh,1975,7,0,22
Mymensingh,1975,8,17,22
Mymensingh,1975,9,0,22
Mymensingh,1975,10,0,22
Mymensingh,1975,11,0,22
Mymensingh,1975,12,0,22
Patuakhali,1975,1,0,23
Patuakhali,1975,2,0,23
Patuakhali,1975,3,0,23
Patuakhali,1975,4,18,23
Patuakhali,1975,5,167,23
Patuakhali,1975,6,115,23
Patuakhali,1975,7,479,23
Patuakhali,1975,8,325,23
Patuakhali,1975,9,540,23
Patuakhali,1975,10,275,23
Patuakhali,1975,11,101,23
Patuakhali,1975,12,0,23
Rajshahi,1975,1,9,24
Rajshahi,1975,2,5,24
Rajshahi,1975,3,12,24
Rajshahi,1975,4,55,24
Rajshahi,1975,5,109,24
Rajshahi,1975,6,71,24
Rajshahi,1975,7,381,24
Rajshahi,1975,8,179,24
Rajshahi,1975,9,197,24
Rajshahi,1975,10,125,24
Rajshahi,1975,11,1,24
Rajshahi,1975,12,0,24
Rangamati,1975,1,0,25
Rangamati,1975,2,0,25
Rangamati,1975,3,6,25
Rangamati,1975,4,183,25
Rangamati,1975,5,108,25
Rangamati,1975,6,508,25
Rangamati,1975,7,649,25
Rangamati,1975,8,262,25
Rangamati,1975,9,220,25
Rangamati,1975,10,195,25
Rangamati,1975,11,115,25
Rangamati,1975,12,0,25
Rangpur,1975,1,2,26
Rangpur,1975,2,6,26
Rangpur,1975,3,3,26
Rangpur,1975,4,146,26
Rangpur,1975,5,445,26
Rangpur,1975,6,116,26
Rangpur,1975,7,468,26
Rangpur,1975,8,164,26
Rangpur,1975,9,290,26
Rangpur,1975,10,123,26
Rangpur,1975,11,0,26
Rangpur,1975,12,0,26
Satkhira,1975,1,6,28
Satkhira,1975,2,35,28
Satkhira,1975,3,0,28
Satkhira,1975,4,19,28
Satkhira,1975,5,117,28
Satkhira,1975,6,219,28
Satkhira,1975,7,692,28
Satkhira,1975,8,0,28
Satkhira,1975,9,152,28
Satkhira,1975,10,138,28
Satkhira,1975,11,13,28
Satkhira,1975,12,0,28
Srimangal,1975,1,0,30
Srimangal,1975,2,0,30
Srimangal,1975,3,0,30
Srimangal,1975,4,0,30
Srimangal,1975,5,305,30
Srimangal,1975,6,285,30
Srimangal,1975,7,253,30
Srimangal,1975,8,0,30
Srimangal,1975,9,147,30
Srimangal,1975,10,106,30
Srimangal,1975,11,83,30
Srimangal,1975,12,0,30
Sylhet,1975,1,0,31
Sylhet,1975,2,31,31
Sylhet,1975,3,64,31
Sylhet,1975,4,255,31
Sylhet,1975,5,567,31
Sylhet,1975,6,0,31
Sylhet,1975,7,1061,31
Sylhet,1975,8,737,31
Sylhet,1975,9,466,31
Sylhet,1975,10,171,31
Sylhet,1975,11,92,31
Sylhet,1975,12,0,31
Barisal,1976,1,0,2
Barisal,1976,2,20,2
Barisal,1976,3,2,2
Barisal,1976,4,100,2
Barisal,1976,5,164,2
Barisal,1976,6,330,2
Barisal,1976,7,350,2
Barisal,1976,8,379,2
Barisal,1976,9,305,2
Barisal,1976,10,147,2
Barisal,1976,11,23,2
Barisal,1976,12,25,2
Bhola,1976,1,0,3
Bhola,1976,2,45,3
Bhola,1976,3,1,3
Bhola,1976,4,86,3
Bhola,1976,5,281,3
Bhola,1976,6,414,3
Bhola,1976,7,530,3
Bhola,1976,8,669,3
Bhola,1976,9,212,3
Bhola,1976,10,153,3
Bhola,1976,11,42,3
Bhola,1976,12,0,3
Bogra,1976,1,0,4
Bogra,1976,2,11,4
Bogra,1976,3,22,4
Bogra,1976,4,45,4
Bogra,1976,5,157,4
Bogra,1976,6,396,4
Bogra,1976,7,429,4
Bogra,1976,8,453,4
Bogra,1976,9,296,4
Bogra,1976,10,69,4
Bogra,1976,11,4,4
Bogra,1976,12,0,4
Chandpur,1976,1,0,5
Chandpur,1976,2,0,5
Chandpur,1976,3,0,5
Chandpur,1976,4,0,5
Chandpur,1976,5,27,5
Chandpur,1976,6,182,5
Chandpur,1976,7,110,5
Chandpur,1976,8,0,5
Chandpur,1976,9,37,5
Chandpur,1976,10,6,5
Chandpur,1976,11,0,5
Chandpur,1976,12,0,5
Chittagong (IAP-Patenga),1976,1,0,6
Chittagong (IAP-Patenga),1976,2,6,6
Chittagong (IAP-Patenga),1976,3,2,6
Chittagong (IAP-Patenga),1976,4,50,6
Chittagong (IAP-Patenga),1976,5,123,6
Chittagong (IAP-Patenga),1976,6,1041,6
Chittagong (IAP-Patenga),1976,7,0,6
Chittagong (IAP-Patenga),1976,8,377,6
Chittagong (IAP-Patenga),1976,9,96,6
Chittagong (IAP-Patenga),1976,10,163,6
Chittagong (IAP-Patenga),1976,11,251,6
Chittagong (IAP-Patenga),1976,12,10,6
Comilla,1976,1,0,7
Comilla,1976,2,10,7
Comilla,1976,3,49,7
Comilla,1976,4,44,7
Comilla,1976,5,266,7
Comilla,1976,6,521,7
Comilla,1976,7,517,7
Comilla,1976,8,435,7
Comilla,1976,9,17,7
Comilla,1976,10,96,7
Comilla,1976,11,10,7
Comilla,1976,12,0,7
CoxsBazar,1976,1,0,8
CoxsBazar,1976,2,0,8
CoxsBazar,1976,3,0,8
CoxsBazar,1976,4,86,8
CoxsBazar,1976,5,244,8
CoxsBazar,1976,6,889,8
CoxsBazar,1976,7,50,8
CoxsBazar,1976,8,671,8
CoxsBazar,1976,9,49,8
CoxsBazar,1976,10,235,8
CoxsBazar,1976,11,275,8
CoxsBazar,1976,12,0,8
Dhaka,1976,1,0,9
Dhaka,1976,2,7,9
Dhaka,1976,3,117,9
Dhaka,1976,4,34,9
Dhaka,1976,5,459,9
Dhaka,1976,6,627,9
Dhaka,1976,7,346,9
Dhaka,1976,8,361,9
Dhaka,1976,9,165,9
Dhaka,1976,10,114,9
Dhaka,1976,11,8,9
Dhaka,1976,12,0,9
Faridpur,1976,1,0,11
Faridpur,1976,2,18,11
Faridpur,1976,3,0,11
Faridpur,1976,4,103,11
Faridpur,1976,5,403,11
Faridpur,1976,6,315,11
Faridpur,1976,7,598,11
Faridpur,1976,8,250,11
Faridpur,1976,9,156,11
Faridpur,1976,10,81,11
Faridpur,1976,11,0,11
Faridpur,1976,12,0,11
Feni,1976,1,0,12
Feni,1976,2,37,12
Feni,1976,3,47,12
Feni,1976,4,140,12
Feni,1976,5,289,12
Feni,1976,6,1002,12
Feni,1976,7,537,12
Feni,1976,8,722,12
Feni,1976,9,263,12
Feni,1976,10,147,12
Feni,1976,11,19,12
Feni,1976,12,0,12
Hatiya,1976,1,0,13
Hatiya,1976,2,26,13
Hatiya,1976,3,32,13
Hatiya,1976,4,215,13
Hatiya,1976,5,303,13
Hatiya,1976,6,732,13
Hatiya,1976,7,806,13
Hatiya,1976,8,865,13
Hatiya,1976,9,391,13
Hatiya,1976,10,213,13
Hatiya,1976,11,54,13
Hatiya,1976,12,0,13
Ishurdi,1976,1,0,14
Ishurdi,1976,2,17,14
Ishurdi,1976,3,8,14
Ishurdi,1976,4,23,14
Ishurdi,1976,5,352,14
Ishurdi,1976,6,496,14
Ishurdi,1976,7,790,14
Ishurdi,1976,8,499,14
Ishurdi,1976,9,332,14
Ishurdi,1976,10,89,14
Ishurdi,1976,11,3,14
Ishurdi,1976,12,0,14
Jessore,1976,1,0,15
Jessore,1976,2,28,15
Jessore,1976,3,21,15
Jessore,1976,4,68,15
Jessore,1976,5,141,15
Jessore,1976,6,243,15
Jessore,1976,7,253,15
Jessore,1976,8,278,15
Jessore,1976,9,132,15
Jessore,1976,10,11,15
Jessore,1976,11,4,15
Jessore,1976,12,0,15
Khepupara,1976,1,0,16
Khepupara,1976,2,0,16
Khepupara,1976,3,0,16
Khepupara,1976,4,59,16
Khepupara,1976,5,258,16
Khepupara,1976,6,413,16
Khepupara,1976,7,849,16
Khepupara,1976,8,172,16
Khepupara,1976,9,167,16
Khepupara,1976,10,315,16
Khepupara,1976,11,0,16
Khepupara,1976,12,0,16
Khulna,1976,1,0,17
Khulna,1976,2,70,17
Khulna,1976,3,0,17
Khulna,1976,4,59,17
Khulna,1976,5,288,17
Khulna,1976,6,340,17
Khulna,1976,7,305,17
Khulna,1976,8,378,17
Khulna,1976,9,363,17
Khulna,1976,10,114,17
Khulna,1976,11,11,17
Khulna,1976,12,0,17
Mymensingh,1976,1,0,22
Mymensingh,1976,2,8,22
Mymensingh,1976,3,0,22
Mymensingh,1976,4,84,22
Mymensingh,1976,5,237,22
Mymensingh,1976,6,394,22
Mymensingh,1976,7,577,22
Mymensingh,1976,8,475,22
Mymensingh,1976,9,195,22
Mymensingh,1976,10,135,22
Mymensingh,1976,11,0,22
Mymensingh,1976,12,0,22
Patuakhali,1976,1,0,23
Patuakhali,1976,2,24,23
Patuakhali,1976,3,0,23
Patuakhali,1976,4,46,23
Patuakhali,1976,5,0,23
Patuakhali,1976,6,0,23
Patuakhali,1976,7,0,23
Patuakhali,1976,8,0,23
Patuakhali,1976,9,0,23
Patuakhali,1976,10,0,23
Patuakhali,1976,11,0,23
Patuakhali,1976,12,0,23
Rajshahi,1976,1,0,24
Rajshahi,1976,2,10,24
Rajshahi,1976,3,4,24
Rajshahi,1976,4,10,24
Rajshahi,1976,5,235,24
Rajshahi,1976,6,234,24
Rajshahi,1976,7,242,24
Rajshahi,1976,8,389,24
Rajshahi,1976,9,257,24
Rajshahi,1976,10,45,24
Rajshahi,1976,11,1,24
Rajshahi,1976,12,0,24
Rangamati,1976,1,0,25
Rangamati,1976,2,0,25
Rangamati,1976,3,0,25
Rangamati,1976,4,123,25
Rangamati,1976,5,181,25
Rangamati,1976,6,874,25
Rangamati,1976,7,783,25
Rangamati,1976,8,377,25
Rangamati,1976,9,389,25
Rangamati,1976,10,160,25
Rangamati,1976,11,143,25
Rangamati,1976,12,0,25
Rangpur,1976,1,0,26
