Year,Month,Station,Forecasted_Temperature
2021,11,33,30.4
2021,11,34,29.6
2021,11,35,29.7
2022,11,5,31.9
2022,11,1,30.9
2022,11,2,31.1
2022,11,3,31
2022,11,4,31.3
2022,11,6,31.4
2022,11,7,30
2022,11,9,32.2
2022,11,8,31.7
2022,11,10,31
2022,11,11,30.2
2022,11,12,30.5
2022,11,13,31.7
2022,11,14,30.4
2022,11,15,30.2
2022,11,16,30.9
2022,11,17,32.5
2022,11,18,30.6
2022,11,19,31.5
2022,11,21,30.6
2022,11,20,29.6
2022,11,22,30.2
2022,11,23,30.4
2022,11,24,30.5
2022,11,25,30.3
2022,11,26,31.3
2022,11,27,30
2022,11,28,31.9
2022,11,29,30
2022,11,31,32.1
2022,11,32,31.6
2022,11,30,30.6
2022,11,33,31.3
2022,11,34,30.5
2022,11,35,31.5
2023,11,5,32.65
2023,11,1,32.65
2023,11,2,32.9
2023,11,3,33.15
2023,11,4,33.25
2023,11,6,32.7
2023,11,7,33.5
2023,11,9,32.55
2023,11,8,32.9
2023,11,10,33.4
2023,11,11,32.55
2023,11,12,33.3
2023,11,13,33.25
2023,11,14,31.8
2023,11,15,33.3
2023,11,16,33.55
2023,11,17,32.5
2023,11,18,33.15
2023,11,19,32.8
2023,11,21,32.25
2023,11,20,32.5
2023,11,22,33.15
2023,11,23,32.55
2023,11,24,32.6
2023,11,25,33.35
2023,11,26,32.8
2023,11,27,32.95
2023,11,28,32.75
2023,11,29,32.85
2023,11,31,33.95
2023,11,32,33.65
2023,11,30,33.45
2023,11,33,33.1
2023,11,34,33.45
2023,11,35,33.45
2024,11,1,31.15255043
2024,11,2,31.11732939
2024,11,3,30.83751828
2024,11,4,31.49661833
2024,11,5,31.84208866
2024,11,6,31.78059735
2024,11,7,30.95433642
2024,11,8,30.52400582
2024,11,9,32.15054999
2024,11,10,31.36601555
2024,11,11,30.21303576
2024,11,12,30.98750767
2024,11,13,31.65841248
2024,11,14,31.67864801
2024,11,15,30.65188305
2024,11,16,31.98022155
2024,11,17,31.60671984
2024,11,18,31.04194994
2024,11,19,31.67909101
2024,11,20,31.42685688
2024,11,21,31.11971282
2024,11,22,30.7212513
2024,11,23,30.49426725
2024,11,25,30.67727421
2024,11,26,31.83743134
2024,11,27,30.23474889
2024,11,28,31.66841696
2024,11,29,30.82062926
2024,11,30,30.46111993
2024,11,31,32.02432004
2024,11,32,31.09818996
2024,11,33,31.50991331
2024,11,34,31.25752273
2024,11,35,32.01940572
2025,11,1,31.17171467
2025,11,2,31.12356112
2025,11,3,30.8422211
2025,11,4,31.54416964
2025,11,5,31.87004639
2025,11,6,31.78655202
2025,11,7,30.97036545
2025,11,8,30.5218184
2025,11,9,32.18774327
2025,11,10,31.36278866
2025,11,11,30.23893034
2025,11,12,31.01796603
2025,11,13,31.66386957
2025,11,14,31.7285049
2025,11,15,30.66116393
2025,11,16,32.0096486
2025,11,17,31.63091337
2025,11,18,31.06141875
2025,11,19,31.70639277
2025,11,20,31.43096027
2025,11,21,31.13143882
2025,11,22,30.72758387
2025,11,23,30.49756035
2025,11,25,30.69969896
2025,11,26,31.87477435
2025,11,27,30.25935292
2025,11,28,31.72452188
2025,11,29,30.79224831
2025,11,30,30.47395721
2025,11,31,32.0712057
2025,11,32,31.13807435
2025,11,33,31.54569737
2025,11,34,31.27550062
2025,11,35,32.04256793
2026,11,1,31.19087892
2026,11,2,31.12979285
2026,11,3,30.84692393
2026,11,4,31.59172095
2026,11,5,31.89800412
2026,11,6,31.7925067
2026,11,7,30.98639448
2026,11,8,30.51963098
2026,11,9,32.22493655
2026,11,10,31.35956177
2026,11,11,30.26482491
2026,11,12,31.0484244
2026,11,13,31.66932666
2026,11,14,31.77836179
2026,11,15,30.67044481
2026,11,16,32.03907564
2026,11,17,31.65510691
2026,11,18,31.08088756
2026,11,19,31.73369452
2026,11,20,31.43506366
2026,11,21,31.14316482
2026,11,22,30.73391644
2026,11,23,30.50085345
2026,11,25,30.72212372
2026,11,26,31.91211736
2026,11,27,30.28395694
2026,11,28,31.78062679
2026,11,29,30.76386736
2026,11,30,30.48679449
2026,11,31,32.11809137
2026,11,32,31.17795875
2026,11,33,31.58148143
2026,11,34,31.29347852
2026,11,35,32.06573014
2027,11,1,31.21004317
2027,11,2,31.13602458
2027,11,3,30.85162676
2027,11,4,31.63927226
2027,11,5,31.92596184
2027,11,6,31.79846137
2027,11,7,31.00242351
2027,11,8,30.51744356
2027,11,9,32.26212983
2027,11,10,31.35633488
2027,11,11,30.29071949
2027,11,12,31.07888276
2027,11,13,31.67478375
2027,11,14,31.82821867
2027,11,15,30.67972568
2027,11,16,32.06850268
2027,11,17,31.67930044
2027,11,18,31.10035636
2027,11,19,31.76099628
2027,11,20,31.43916704
2027,11,21,31.15489082
2027,11,22,30.74024901
2027,11,23,30.50414655
2027,11,25,30.74454847
2027,11,26,31.94946037
2027,11,27,30.30856096
2027,11,28,31.8367317
2027,11,29,30.73548641
2027,11,30,30.49963177
2027,11,31,32.16497703
2027,11,32,31.21784314
2027,11,33,31.61726548
2027,11,34,31.31145642
2027,11,35,32.08889235
2018,12,5,26
2018,12,1,26
2018,12,2,25
2018,12,3,26.1
2018,12,4,26.1
2018,12,6,26.7
2018,12,7,25.2
2018,12,9,28.3
2018,12,8,25.8
2018,12,10,26
2018,12,11,25.5
2018,12,12,25.5
2018,12,13,25.5
2018,12,14,27.1
2018,12,15,27.1
2018,12,16,26
2018,12,17,25.8
2018,12,18,25.9
2018,12,19,25.1
2018,12,21,25.8
2018,12,20,25.9
2018,12,22,25.1
2018,12,23,26.3
2018,12,24,25.8
2018,12,25,25.2
2018,12,26,28.3
2018,12,27,25.6
2018,12,28,25.7
2018,12,29,25.5
2018,12,31,27.8
2018,12,32,26.6
2018,12,30,26
2018,12,33,27
2018,12,34,28
2018,12,35,29
2019,12,5,27.5
2019,12,1,27.6
2019,12,2,25.6
2019,12,3,24.8
2019,12,4,24.9
2019,12,6,24.1
2019,12,7,24.4
2019,12,9,24.5
2019,12,8,27.6
2019,12,10,24.7
2019,12,11,24.8
2019,12,12,24.9
2019,12,13,24.1
2019,12,14,24.11
2019,12,15,24.12
2019,12,16,24.13
2019,12,17,26.4
2019,12,18,26.5
2019,12,19,27.1
2019,12,21,27.2
2019,12,20,27.3
2019,12,22,27.4
2019,12,23,27.5
2019,12,24,27.6
2019,12,25,24.4
2019,12,26,26.1
2019,12,27,26.2
2019,12,28,26.3
2019,12,29,26.4
2019,12,31,26.5
2019,12,32,26.6
2019,12,30,23.9
2019,12,33,26.1
2019,12,34,26.2
2019,12,35,26.3
2020,12,5,28
2020,12,1,26.6
2020,12,2,26.4
2020,12,3,24.8
2020,12,4,26.3
2020,12,6,27.3
2020,12,7,25
2020,12,9,28
2020,12,8,26.4
2020,12,10,25
2020,12,11,24.9
2020,12,12,25.2
2020,12,13,25.3
2020,12,14,26.3
2020,12,15,25
2020,12,16,26.5
2020,12,17,25.7
2020,12,18,25.9
2020,12,19,27.2
2020,12,21,26
2020,12,20,26.1
2020,12,22,26
2020,12,23,24.7
2020,12,24,26.4
2020,12,25,25.1
2020,12,26,26.8
2020,12,27,25.1
2020,12,28,27.1
2020,12,29,25.7
2020,12,31,28.2
2020,12,32,26.3
2020,12,30,25.7
2020,12,33,26.6
2020,12,34,24.9
2020,12,35,24.1
2021,12,5,26.7
2021,12,1,26.7
2021,12,2,27.2
2021,12,3,26.7
2021,12,4,26.5
2021,12,6,30.6
2021,12,7,30.7
2021,12,9,30.8
2021,12,8,26.8
2021,12,10,26.9
2021,12,11,26.5
2021,12,12,25.6
2021,12,13,27.4
2021,12,14,27.5
2021,12,15,27.6
2021,12,16,27.7
2021,12,17,26.9
2021,12,18,33
2021,12,19,33.1
2021,12,21,25.8
2021,12,20,25.2
2021,12,22,25.3
2021,12,23,25.4
2021,12,24,26.3
2021,12,25,26.3
2021,12,26,26.7
2021,12,27,26.8
2021,12,28,27.9
2021,12,29,25.2
2021,12,31,27.7
2021,12,32,25.9
2021,12,30,25.1
2021,12,33,27
2021,12,34,25.9
2021,12,35,25.1
2022,12,5,29
2022,12,1,27.9
2022,12,2,27.9
2022,12,3,26.7
2022,12,4,27.5
2022,12,6,28.5
2022,12,7,26.5
2022,12,9,29.9
2022,12,8,27.9
2022,12,10,27.4
2022,12,11,26.6
2022,12,12,27
2022,12,13,28.3
2022,12,14,27.7
2022,12,15,26.4
2022,12,16,27.8
2022,12,17,28.2
2022,12,18,27.4
2022,12,19,28.9
2022,12,21,27.1
2022,12,20,26.3
2022,12,22,27.7
2022,12,23,26.4
2022,12,24,27.8
2022,12,25,26.7
2022,12,26,28.2
2022,12,27,26.5
2022,12,28,29
2022,12,29,27
2022,12,31,29.2
2022,12,32,28
2022,12,30,27.2
2022,12,33,27.3
2022,12,34,26.5
2022,12,35,30.1
2023,12,5,28.2
2023,12,1,26.3
2023,12,2,26.4
2023,12,3,24.1
2023,12,4,25.2
2023,12,6,27.1
2023,12,7,24.2
2023,12,9,28.2
2023,12,8,26.2
2023,12,10,25.1
2023,12,11,23.5
2023,12,12,24.6
2023,12,13,27.2
2023,12,14,26.8
2023,12,15,24
2023,12,16,25.2
2023,12,17,27.6
2023,12,18,25.4
2023,12,19,27.2
2023,12,21,25.8
2023,12,20,24.1
2023,12,22,26
2023,12,23,24.4
2023,12,24,26.9
2023,12,25,24.2
2023,12,26,27.6
2023,12,27,23.9
2023,12,28,27.8
2023,12,29,25
2023,12,31,28.3
2023,12,32,26.7
2023,12,30,24.3
2023,12,33,26.5
2023,12,34,24.3
2023,12,35,29.3
2024,12,1,29.21491695
2024,12,2,29.12571253
2024,12,3,29.10485967
2024,12,4,29.58091757
2024,12,5,29.89350514
2024,12,6,29.95818894
2024,12,7,28.0116587
2024,12,8,28.87999526
2024,12,9,30.54778519
2024,12,10,29.09182471
2024,12,11,27.56697875
2024,12,12,28.92968009
2024,12,13,29.41396622
2024,12,14,29.77233386
2024,12,15,27.91936851
2024,12,16,29.18382178
2024,12,17,29.50929387
2024,12,18,28.74846385
2024,12,19,29.76287183
2024,12,20,29.23435507
2024,12,21,29.13454845
2024,12,22,28.7090318
2024,12,23,29.24477221
2024,12,25,27.97033344
2024,12,26,30.26108011
2024,12,27,28.72231121
2024,12,28,29.77672255
2024,12,29,28.26377322
2024,12,30,29.20928897
2024,12,31,30.09858059
2024,12,32,29.11682051
2024,12,33,29.86416507
2024,12,34,28.93135518
2024,12,35,30.64721124
2025,12,1,29.20800943
2025,12,2,29.1020392
2025,12,3,29.05880038
2025,12,4,29.59586718
2025,12,5,29.90669029
2025,12,6,29.95394832
2025,12,7,27.98679855
2025,12,8,28.84763074
2025,12,9,30.5673835
2025,12,10,29.05206966
2025,12,11,27.54286037
2025,12,12,28.92358383
2025,12,13,29.39480853
2025,12,14,29.80788771
2025,12,15,27.90434646
2025,12,16,29.17769941
2025,12,17,29.51809005
2025,12,18,28.72498274
2025,12,19,29.77842667
2025,12,20,29.20632136
2025,12,21,29.10503861
2025,12,22,28.68006608
2025,12,23,29.21813824
2025,12,25,27.95902846
2025,12,26,30.29024938
2025,12,27,28.7162948
2025,12,28,29.81176333
2025,12,29,28.19523284
2025,12,30,29.18637514
2025,12,31,30.12385771
2025,12,32,29.14287857
2025,12,33,29.89681398
2025,12,34,28.89739722
2025,12,35,30.65644952
2026,12,1,29.20110192
2026,12,2,29.07836587
2026,12,3,29.01274108
2026,12,4,29.61081678
2026,12,5,29.91987543
2026,12,6,29.94970771
2026,12,7,27.9619384
2026,12,8,28.81526621
2026,12,9,30.58698182
2026,12,10,29.01231462
2026,12,11,27.51874198
2026,12,12,28.91748757
2026,12,13,29.37565084
2026,12,14,29.84344157
2026,12,15,27.8893244
2026,12,16,29.17157703
2026,12,17,29.52688622
2026,12,18,28.70150163
2026,12,19,29.79398152
2026,12,20,29.17828765
2026,12,21,29.07552876
2026,12,22,28.65110036
2026,12,23,29.19150427
2026,12,25,27.94772347
2026,12,26,30.31941865
2026,12,27,28.71027839
2026,12,28,29.84680412
2026,12,29,28.12669246
2026,12,30,29.16346132
2026,12,31,30.14913482
2026,12,32,29.16893663
2026,12,33,29.92946288
2026,12,34,28.86343926
2026,12,35,30.66568779
2027,12,1,29.1941944
2027,12,2,29.05469254
2027,12,3,28.96668179
2027,12,4,29.62576639
2027,12,5,29.93306058
2027,12,6,29.94546709
2027,12,7,27.93707825
2027,12,8,28.78290169
2027,12,9,30.60658013
2027,12,10,28.97255957
2027,12,11,27.49462359
2027,12,12,28.91139132
2027,12,13,29.35649315
2027,12,14,29.87899543
2027,12,15,27.87430235
2027,12,16,29.16545465
2027,12,17,29.5356824
2027,12,18,28.67802052
2027,12,19,29.80953636
2027,12,20,29.15025393
2027,12,21,29.04601892
2027,12,22,28.62213463
2027,12,23,29.16487029
2027,12,25,27.93641849
2027,12,26,30.34858793
2027,12,27,28.70426198
2027,12,28,29.8818449
2027,12,29,28.05815208
2027,12,30,29.1405475
2027,12,31,30.17441193
2027,12,32,29.19499469
2027,12,33,29.96211179
2027,12,34,28.8294813
2027,12,35,30.67492607
